customer_id,name,register_date,loyalty_member,customer_category,preferred_branch,preferred_city,visits_last_year,avg_spend,estimated_total_spend,loyalty_points,last_visit,satisfaction_score,nps_score,survey_comment,acquisition_channel,accepts_promotions
CLI-00843,José Hernández,2025-09-30,True,VIP,Ciudad de México Sur,Ciudad de México,24,243.29,5838.96,583.0,2025-11-23,5,9,Recomiendo ampliamente este lugar,Redes Sociales,False
CLI-00844,Juan Martínez,2025-09-22,True,VIP,Guadalajara,Guadalajara,17,247.58,4208.86,420.0,2026-01-19,5,9,El mole es espectacular,Redes Sociales,True
CLI-00845,Sandra Flores,2025-05-01,False,Regular,Querétaro,Querétaro,3,155.89,467.67,0.0,2026-01-08,5,7,El mole es espectacular,Publicidad,True
CLI-00846,Ricardo Rodríguez,2025-12-15,True,Frecuente,Mérida,Mérida,10,197.66,1976.6,197.0,2025-12-22,4,8,Los tacos al pastor son los mejores de la ciudad,Recomendación,True
CLI-00847,Mónica García,2025-03-05,False,Frecuente,Puebla,Puebla,6,272.23,1633.38,0.0,2025-12-01,4,7,Precios justos y porciones generosas,Ubicación,False
CLI-00848,Carlos Pérez,2025-10-19,True,VIP,Ciudad de México Sur,Ciudad de México,14,437.55,6125.7,612.0,2025-11-13,4,9,El mole es espectacular,Redes Sociales,False
CLI-00849,Luis Ramírez,2025-08-20,False,Frecuente,Mérida,Mérida,7,278.98,1952.86,0.0,2025-12-10,4,8,El mole es espectacular,Recomendación,True
CLI-00850,Luis Gómez,2025-08-14,False,Regular,Querétaro,Querétaro,4,219.38,877.52,0.0,2025-12-13,5,7,"Excelente comida, muy auténtica",Redes Sociales,False
CLI-00851,Gabriela García,2025-12-27,True,VIP,Mérida,Mérida,22,371.34,8169.48,816.0,2026-01-04,2,4,No había disponibilidad de algunos platillos,Redes Sociales,True
CLI-00852,José Flores,2025-11-21,False,Frecuente,Ciudad de México Centro,Ciudad de México,7,302.63,2118.41,0.0,2025-12-12,5,10,Ambiente muy agradable para familia,Redes Sociales,True
CLI-00853,María Rivera,2025-04-05,True,Frecuente,Tijuana,Tijuana,7,319.49,2236.43,223.0,2026-01-30,3,7,Cumple con lo básico,Recomendación,True
CLI-00854,Ana García,2025-09-03,False,Ocasional,León,León,1,266.3,266.3,0.0,2026-01-10,5,7,Recomiendo ampliamente este lugar,Ubicación,False
CLI-00855,Patricia García,2025-04-09,True,Frecuente,Guadalajara,Guadalajara,5,281.7,1408.5,140.0,2025-12-19,5,8,Recomiendo ampliamente este lugar,Publicidad,False
CLI-00856,Alejandro Rivera,2025-09-10,False,Frecuente,León,León,6,328.45,1970.7,0.0,2025-11-19,2,2,El lugar estaba muy ruidoso,Ubicación,False
CLI-00857,José Rodríguez,2025-08-19,False,Frecuente,Tijuana,Tijuana,7,206.15,1443.05,0.0,2025-12-03,4,9,"Excelente comida, muy auténtica",Recomendación,False
CLI-00858,Mónica Torres,2025-08-15,False,Regular,Puebla,Puebla,5,196.62,983.1,0.0,2026-01-26,4,9,Recomiendo ampliamente este lugar,Recomendación,True
CLI-00859,Sandra Torres,2025-10-02,False,Regular,Querétaro,Querétaro,4,374.98,1499.92,0.0,2026-01-16,5,7,Comida fresca y bien preparada,Ubicación,True
CLI-00860,Ana Ortiz,2024-07-09,False,Frecuente,Querétaro,Querétaro,11,237.4,2611.4,0.0,2026-01-04,4,9,"Siempre regreso, nunca decepciona",Publicidad,False
CLI-00861,Gabriela Flores,2024-05-01,False,Regular,Cancún,Cancún,3,232.2,696.6,0.0,2025-11-05,5,9,Los tacos al pastor son los mejores de la ciudad,Publicidad,True
CLI-00862,Mónica Morales,2025-05-07,True,VIP,Cancún,Cancún,17,241.5,4105.5,410.0,2025-12-10,5,7,"Excelente comida, muy auténtica",Publicidad,False
CLI-00863,Carlos Torres,2025-03-05,False,Frecuente,Ciudad de México Centro,Ciudad de México,8,264.21,2113.68,0.0,2025-12-05,5,8,"Excelente comida, muy auténtica",Ubicación,False
CLI-00864,Ricardo García,2024-08-04,True,Frecuente,Querétaro,Querétaro,7,236.19,1653.33,165.0,2025-12-16,5,7,"Siempre regreso, nunca decepciona",Recomendación,True
CLI-00865,Miguel García,2024-08-12,True,Frecuente,Monterrey,Monterrey,7,233.32,1633.24,163.0,2026-01-19,4,9,El mole es espectacular,Google,True
CLI-00866,Claudia Cruz,2025-07-03,False,Frecuente,Ciudad de México Centro,Ciudad de México,6,223.53,1341.18,0.0,2025-12-30,5,9,Los tacos al pastor son los mejores de la ciudad,Publicidad,True
CLI-00867,Patricia Flores,2024-12-14,False,Regular,León,León,5,187.36,936.8,0.0,2025-12-29,5,9,"Excelente comida, muy auténtica",Google,True
CLI-00868,Fernando Reyes,2024-05-26,False,Frecuente,Querétaro,Querétaro,8,280.79,2246.32,0.0,2026-01-21,4,10,El servicio fue muy rápido y amable,Publicidad,True
CLI-00869,Gabriela Gómez,2025-08-29,False,Frecuente,Cancún,Cancún,6,285.99,1715.94,0.0,2025-11-22,1,2,El baño necesita limpieza,Recomendación,True
CLI-00870,Fernando Morales,2024-06-21,True,VIP,Tijuana,Tijuana,19,183.64,3489.16,348.0,2026-01-31,5,9,El mole es espectacular,Publicidad,False
CLI-00871,José Hernández,2024-06-26,False,Frecuente,Mérida,Mérida,8,221.65,1773.2,0.0,2025-12-29,5,8,El servicio fue muy rápido y amable,Ubicación,False
CLI-00872,Ana Hernández,2024-08-20,True,VIP,León,León,16,426.77,6828.32,682.0,2026-01-01,5,8,El mole es espectacular,Ubicación,True
CLI-00873,Carlos Morales,2024-11-14,True,Frecuente,Guadalajara,Guadalajara,11,302.05,3322.55,332.0,2025-12-25,4,9,Recomiendo ampliamente este lugar,Recomendación,True
CLI-00874,Sandra González,2024-12-13,False,Frecuente,Guadalajara,Guadalajara,7,328.71,2300.97,0.0,2025-11-13,3,7,Cumple con lo básico,Ubicación,False
CLI-00875,Roberto Hernández,2025-05-18,False,Frecuente,Monterrey,Monterrey,10,287.18,2871.8,0.0,2025-11-24,4,9,Los tacos al pastor son los mejores de la ciudad,Recomendación,False
CLI-00876,José González,2025-09-28,True,Frecuente,Guadalajara,Guadalajara,5,348.54,1742.7,174.0,2025-12-30,4,7,Recomiendo ampliamente este lugar,Redes Sociales,True
CLI-00877,Diana Pérez,2025-03-08,True,VIP,Guadalajara,Guadalajara,21,312.31,6558.51,655.0,2026-01-14,3,5,Lugar promedio para comer,Redes Sociales,False
CLI-00878,Mónica Martínez,2025-12-24,False,Regular,Tijuana,Tijuana,3,247.94,743.82,0.0,2025-11-06,4,10,Recomiendo ampliamente este lugar,Google,True
CLI-00879,Fernando Martínez,2024-11-30,False,Frecuente,Puebla,Puebla,6,235.16,1410.96,0.0,2026-01-24,5,10,Los tacos al pastor son los mejores de la ciudad,Redes Sociales,True
CLI-00880,Luis Martínez,2025-12-30,True,Frecuente,Monterrey,Monterrey,8,337.73,2701.84,270.0,2025-12-12,3,6,"Comida aceptable, nada extraordinario",Redes Sociales,False
CLI-00881,Miguel González,2024-08-16,True,Frecuente,Cancún,Cancún,9,299.99,2699.91,269.0,2025-12-05,5,10,Los tacos al pastor son los mejores de la ciudad,Ubicación,True
CLI-00882,Miguel Martínez,2024-11-17,False,Ocasional,Tijuana,Tijuana,1,149.58,149.58,0.0,2025-12-24,4,10,El mole es espectacular,Recomendación,True
CLI-00883,Alejandro García,2024-12-11,True,Frecuente,Querétaro,Querétaro,6,235.98,1415.88,141.0,2026-01-27,2,3,El lugar estaba muy ruidoso,Redes Sociales,True
CLI-00884,Laura Cruz,2025-10-08,False,Frecuente,Guadalajara,Guadalajara,11,221.8,2439.8,0.0,2026-01-27,5,10,Precios justos y porciones generosas,Ubicación,False
CLI-00885,Gabriela Rodríguez,2024-02-11,True,VIP,Mérida,Mérida,13,236.09,3069.17,306.0,2025-11-10,4,10,"Excelente comida, muy auténtica",Recomendación,True
CLI-00886,Claudia Cruz,2024-12-18,True,VIP,Mérida,Mérida,18,211.73,3811.14,381.0,2025-11-20,4,7,Los tacos al pastor son los mejores de la ciudad,Recomendación,False
CLI-00887,Verónica Hernández,2025-06-21,True,VIP,Ciudad de México Centro,Ciudad de México,12,318.81,3825.72,382.0,2025-11-27,4,9,El mole es espectacular,Publicidad,True
CLI-00888,Ricardo Ramírez,2024-10-01,False,Regular,Ciudad de México Sur,Ciudad de México,5,274.14,1370.7,0.0,2025-12-28,3,6,"Ni bueno ni malo, regular",Ubicación,True
CLI-00889,Luis Pérez,2024-02-07,True,VIP,Monterrey,Monterrey,23,221.08,5084.84,508.0,2025-11-30,3,7,"Ni bueno ni malo, regular",Recomendación,True
CLI-00890,Sandra Ramírez,2024-04-29,False,Ocasional,León,León,2,217.37,434.74,0.0,2025-11-28,4,10,Precios justos y porciones generosas,Google,True
CLI-00891,Diana Flores,2024-02-25,False,Regular,Ciudad de México Centro,Ciudad de México,5,209.21,1046.05,0.0,2026-01-05,4,8,Recomiendo ampliamente este lugar,Publicidad,False
CLI-00892,Verónica Torres,2025-04-14,True,VIP,Guadalajara,Guadalajara,12,350.09,4201.08,420.0,2025-12-14,5,7,Recomiendo ampliamente este lugar,Publicidad,True
CLI-00893,Laura Ortiz,2024-02-26,False,Frecuente,Tijuana,Tijuana,11,398.51,4383.61,0.0,2026-01-18,5,9,El servicio fue muy rápido y amable,Recomendación,True
CLI-00894,Sandra Flores,2025-06-30,True,Frecuente,Ciudad de México Centro,Ciudad de México,5,310.83,1554.15,155.0,2025-11-05,3,6,"Comida aceptable, nada extraordinario",Publicidad,True
CLI-00895,Laura González,2024-08-11,False,Frecuente,León,León,9,227.21,2044.89,0.0,2025-12-24,5,8,Precios justos y porciones generosas,Recomendación,False
CLI-00896,Laura Flores,2025-10-29,False,Frecuente,Mérida,Mérida,9,338.03,3042.27,0.0,2025-11-27,4,8,Personal muy atento y profesional,Redes Sociales,False
CLI-00897,Carlos Pérez,2025-11-04,False,Frecuente,Tijuana,Tijuana,11,235.89,2594.79,0.0,2025-12-20,4,9,Personal muy atento y profesional,Recomendación,True
CLI-00898,Eduardo Rodríguez,2024-05-23,False,Regular,Ciudad de México Sur,Ciudad de México,4,278.29,1113.16,0.0,2025-11-10,4,9,Precios justos y porciones generosas,Ubicación,True
CLI-00899,Alejandro Ortiz,2024-02-07,False,Frecuente,Puebla,Puebla,7,325.13,2275.91,0.0,2025-12-21,5,10,"Excelente comida, muy auténtica",Recomendación,False
CLI-00900,Diana Ramírez,2025-04-30,False,Regular,Cancún,Cancún,4,202.63,810.52,0.0,2026-01-31,5,10,Comida fresca y bien preparada,Recomendación,True
CLI-00901,Ricardo López,2025-08-11,True,Frecuente,Tijuana,Tijuana,6,279.54,1677.24,167.0,2025-12-09,5,7,Recomiendo ampliamente este lugar,Redes Sociales,True
CLI-00902,Carlos García,2024-09-29,True,VIP,Querétaro,Querétaro,16,155.15,2482.4,248.0,2025-11-05,2,5,La calidad no fue la esperada,Google,True
CLI-00903,Roberto Flores,2025-02-01,False,Frecuente,Tijuana,Tijuana,7,176.04,1232.28,0.0,2025-12-17,4,10,"Siempre regreso, nunca decepciona",Recomendación,True
CLI-00904,Laura Ramírez,2025-11-10,False,Ocasional,Puebla,Puebla,1,324.75,324.75,0.0,2025-12-13,4,10,"Excelente comida, muy auténtica",Redes Sociales,True
CLI-00905,Verónica Cruz,2025-01-02,False,Frecuente,Puebla,Puebla,11,132.98,1462.78,0.0,2026-01-22,5,10,"Excelente comida, muy auténtica",Recomendación,True
CLI-00906,Roberto Flores,2025-04-11,True,VIP,Guadalajara,Guadalajara,13,256.91,3339.83,333.0,2026-01-23,4,10,Precios justos y porciones generosas,Recomendación,False
CLI-00907,María González,2024-11-12,False,Regular,Monterrey,Monterrey,4,139.9,559.6,0.0,2025-11-24,5,10,Comida fresca y bien preparada,Redes Sociales,True
CLI-00908,Patricia Flores,2025-12-13,False,Ocasional,Ciudad de México Centro,Ciudad de México,2,221.83,443.66,0.0,2025-12-31,1,4,No había disponibilidad de algunos platillos,Recomendación,True
CLI-00909,Diana Torres,2024-07-27,False,Regular,Puebla,Puebla,3,142.84,428.52,0.0,2025-11-10,4,10,Ambiente muy agradable para familia,Redes Sociales,True
CLI-00910,José Flores,2025-05-19,False,Frecuente,Tijuana,Tijuana,10,240.24,2402.4,0.0,2026-01-28,5,9,Comida fresca y bien preparada,Google,False
CLI-00911,Miguel Ramírez,2024-03-20,False,Frecuente,Ciudad de México Centro,Ciudad de México,10,367.95,3679.5,0.0,2026-01-23,5,10,El mole es espectacular,Google,True
CLI-00912,Luis Morales,2024-06-13,True,VIP,Puebla,Puebla,15,261.79,3926.85,392.0,2025-12-28,3,5,"Servicio normal, sin quejas",Ubicación,True
CLI-00913,Ricardo Ramírez,2024-09-14,False,Frecuente,Puebla,Puebla,6,232.86,1397.16,0.0,2026-01-05,4,9,"Excelente comida, muy auténtica",Google,False
CLI-00914,Ricardo Morales,2025-02-07,True,Frecuente,Tijuana,Tijuana,5,314.83,1574.15,157.0,2025-11-29,5,8,Recomiendo ampliamente este lugar,Redes Sociales,True
CLI-00915,María Flores,2024-02-29,False,Ocasional,Tijuana,Tijuana,1,197.08,197.08,0.0,2025-12-07,3,5,"Servicio normal, sin quejas",Redes Sociales,True
CLI-00916,Diana Ramírez,2025-01-05,True,VIP,Ciudad de México Centro,Ciudad de México,12,328.98,3947.76,394.0,2025-11-25,4,8,El servicio fue muy rápido y amable,Ubicación,True
CLI-00917,Roberto García,2025-05-15,False,Regular,Puebla,Puebla,3,356.83,1070.49,0.0,2026-01-19,4,10,"Excelente comida, muy auténtica",Redes Sociales,False
CLI-00918,Mónica Torres,2024-12-24,False,Frecuente,Mérida,Mérida,6,235.41,1412.46,0.0,2026-01-17,3,7,"Ni bueno ni malo, regular",Redes Sociales,True
CLI-00919,Eduardo Díaz,2025-12-30,False,Regular,Tijuana,Tijuana,3,220.02,660.06,0.0,2025-11-28,5,8,Ambiente muy agradable para familia,Recomendación,False
CLI-00920,Fernando Cruz,2024-05-28,False,Regular,Tijuana,Tijuana,5,287.74,1438.7,0.0,2025-12-09,2,2,La comida llegó fría,Recomendación,True
CLI-00921,Patricia Hernández,2024-06-20,False,Ocasional,Cancún,Cancún,1,181.47,181.47,0.0,2025-12-14,5,9,"Siempre regreso, nunca decepciona",Publicidad,True
CLI-00922,Verónica Morales,2024-10-05,True,Frecuente,Tijuana,Tijuana,11,320.82,3529.02,352.0,2026-01-07,4,7,El servicio fue muy rápido y amable,Redes Sociales,True
CLI-00923,Laura Pérez,2024-07-09,False,Frecuente,Ciudad de México Sur,Ciudad de México,6,296.57,1779.42,0.0,2026-01-20,4,10,El servicio fue muy rápido y amable,Recomendación,True
CLI-00924,Carlos Torres,2024-06-05,False,Frecuente,Cancún,Cancún,6,239.98,1439.88,0.0,2025-12-23,4,10,"Siempre regreso, nunca decepciona",Publicidad,True
CLI-00925,Luis García,2024-09-18,False,Regular,Guadalajara,Guadalajara,4,287.46,1149.84,0.0,2026-01-13,5,8,Los tacos al pastor son los mejores de la ciudad,Recomendación,False
CLI-00926,Ana Reyes,2025-07-11,False,Ocasional,León,León,1,267.44,267.44,0.0,2026-01-02,4,10,Los tacos al pastor son los mejores de la ciudad,Publicidad,False
CLI-00927,Luis Rodríguez,2024-06-26,True,VIP,Cancún,Cancún,15,230.55,3458.25,345.0,2025-11-12,4,10,Precios justos y porciones generosas,Ubicación,True
CLI-00928,Sandra Ramírez,2025-04-12,False,Frecuente,Mérida,Mérida,10,299.77,2997.7,0.0,2026-01-22,4,10,"Siempre regreso, nunca decepciona",Redes Sociales,True
CLI-00929,Fernando Flores,2024-06-28,True,Frecuente,Tijuana,Tijuana,7,187.76,1314.32,131.0,2025-11-13,4,7,Comida fresca y bien preparada,Google,False
CLI-00930,Miguel Reyes,2025-02-08,False,Frecuente,Querétaro,Querétaro,10,158.86,1588.6,0.0,2025-11-29,5,7,El servicio fue muy rápido y amable,Ubicación,True
CLI-00931,Gabriela Rivera,2025-07-15,False,Frecuente,León,León,11,227.36,2500.96,0.0,2025-12-11,5,8,El mole es espectacular,Redes Sociales,True
CLI-00932,Sandra Cruz,2025-07-27,False,Frecuente,Monterrey,Monterrey,9,249.28,2243.52,0.0,2026-01-29,5,10,"Excelente comida, muy auténtica",Publicidad,True
CLI-00933,Carlos Sánchez,2024-03-27,False,Regular,Ciudad de México Sur,Ciudad de México,3,304.67,914.01,0.0,2025-11-07,1,5,La comida llegó fría,Publicidad,True
CLI-00934,Fernando Martínez,2024-06-01,False,Ocasional,Tijuana,Tijuana,2,247.64,495.28,0.0,2025-11-10,4,10,Los tacos al pastor son los mejores de la ciudad,Publicidad,False
CLI-00935,Ana Cruz,2025-12-26,False,Frecuente,Ciudad de México Centro,Ciudad de México,11,180.3,1983.3,0.0,2025-12-11,3,6,Cumple con lo básico,Publicidad,False
CLI-00936,Diana Rodríguez,2025-08-20,False,Frecuente,Ciudad de México Centro,Ciudad de México,8,201.88,1615.04,0.0,2026-01-03,3,6,"Ni bueno ni malo, regular",Redes Sociales,False
CLI-00937,Luis Ortiz,2025-05-18,True,VIP,Tijuana,Tijuana,24,288.49,6923.76,692.0,2025-12-27,5,10,Ambiente muy agradable para familia,Recomendación,False
CLI-00938,Diana Reyes,2024-10-29,False,Frecuente,Monterrey,Monterrey,6,128.63,771.78,0.0,2025-11-30,5,9,"Excelente comida, muy auténtica",Ubicación,True
CLI-00939,Diana Díaz,2025-01-05,False,Regular,Monterrey,Monterrey,4,272.05,1088.2,0.0,2025-11-04,4,10,"Siempre regreso, nunca decepciona",Recomendación,True
CLI-00940,Mónica Reyes,2025-09-22,True,Frecuente,Ciudad de México Sur,Ciudad de México,10,207.52,2075.2,207.0,2025-12-21,4,9,Ambiente muy agradable para familia,Recomendación,True
CLI-00941,José Flores,2024-03-14,False,Frecuente,Ciudad de México Centro,Ciudad de México,6,253.91,1523.46,0.0,2026-01-20,4,10,Los tacos al pastor son los mejores de la ciudad,Publicidad,True
CLI-00942,Patricia Cruz,2025-02-18,True,VIP,Puebla,Puebla,13,175.33,2279.29,227.0,2025-12-15,4,8,"Excelente comida, muy auténtica",Ubicación,True
CLI-00943,Juan Torres,2025-07-30,True,Frecuente,Mérida,Mérida,6,249.89,1499.34,149.0,2026-01-02,5,9,El servicio fue muy rápido y amable,Redes Sociales,False
CLI-00944,Miguel Gómez,2024-03-31,False,Ocasional,Mérida,Mérida,2,300.19,600.38,0.0,2025-12-12,2,5,La calidad no fue la esperada,Recomendación,True
CLI-00945,José Reyes,2024-07-01,False,Frecuente,Mérida,Mérida,10,300.74,3007.4,0.0,2026-01-25,4,8,Personal muy atento y profesional,Publicidad,True
CLI-00946,Gabriela Ramírez,2024-11-07,False,Regular,Tijuana,Tijuana,5,148.83,744.15,0.0,2025-12-02,3,7,Lugar promedio para comer,Ubicación,False
CLI-00947,María Sánchez,2025-12-11,False,Frecuente,Cancún,Cancún,7,288.13,2016.91,0.0,2026-01-23,2,4,Tuve que esperar mucho por una mesa,Recomendación,True
CLI-00948,Carlos Flores,2025-09-03,False,Frecuente,Mérida,Mérida,9,322.59,2903.31,0.0,2025-12-17,5,10,Ambiente muy agradable para familia,Recomendación,True
CLI-00949,Laura González,2024-11-26,False,Ocasional,Monterrey,Monterrey,2,262.27,524.54,0.0,2025-11-21,4,8,Comida fresca y bien preparada,Recomendación,False
CLI-00950,Carlos Martínez,2024-03-16,False,Frecuente,Querétaro,Querétaro,11,154.03,1694.33,0.0,2026-01-11,4,8,Precios justos y porciones generosas,Redes Sociales,True
CLI-00951,Gabriela Martínez,2025-01-12,False,Ocasional,Querétaro,Querétaro,2,258.81,517.62,0.0,2025-11-12,4,9,Comida fresca y bien preparada,Publicidad,True
CLI-00952,Luis Díaz,2025-03-01,False,Frecuente,Ciudad de México Centro,Ciudad de México,8,159.16,1273.28,0.0,2025-12-25,3,6,"Servicio normal, sin quejas",Publicidad,False
CLI-00953,Roberto Gómez,2025-01-02,True,VIP,Ciudad de México Sur,Ciudad de México,16,88.54,1416.64,141.0,2025-11-23,3,6,"Ni bueno ni malo, regular",Recomendación,False
CLI-00954,Mónica Ramírez,2025-10-29,False,Ocasional,León,León,2,140.84,281.68,0.0,2025-12-06,5,7,El mole es espectacular,Recomendación,True
CLI-00955,Laura Hernández,2024-06-16,True,VIP,Ciudad de México Sur,Ciudad de México,17,277.72,4721.24,472.0,2026-01-22,4,9,Recomiendo ampliamente este lugar,Redes Sociales,False
CLI-00956,Ana Sánchez,2024-12-03,False,Regular,Puebla,Puebla,5,261.22,1306.1,0.0,2025-11-03,4,7,Personal muy atento y profesional,Google,False
CLI-00957,Roberto Ortiz,2025-12-07,True,VIP,Mérida,Mérida,19,340.59,6471.21,647.0,2026-01-15,4,8,Precios justos y porciones generosas,Ubicación,True
CLI-00958,Gabriela Sánchez,2024-03-24,False,Regular,Ciudad de México Centro,Ciudad de México,3,349.8,1049.4,0.0,2025-12-18,5,7,El mole es espectacular,Recomendación,True
CLI-00959,Luis Gómez,2025-06-23,False,Ocasional,Guadalajara,Guadalajara,2,140.8,281.6,0.0,2025-12-09,1,4,El estacionamiento es muy pequeño,Ubicación,True
CLI-00960,Ana Gómez,2026-01-01,False,Frecuente,Cancún,Cancún,7,405.78,2840.46,0.0,2026-01-14,3,6,"Comida aceptable, nada extraordinario",Redes Sociales,False
CLI-00961,Patricia Ramírez,2025-08-19,True,Frecuente,Ciudad de México Centro,Ciudad de México,9,151.45,1363.05,136.0,2025-11-05,4,8,Los tacos al pastor son los mejores de la ciudad,Google,True
CLI-00962,Luis Ortiz,2024-06-14,True,VIP,Monterrey,Monterrey,19,147.79,2808.01,280.0,2026-01-03,4,10,El mole es espectacular,Recomendación,True
CLI-00963,Diana García,2025-02-01,True,VIP,Mérida,Mérida,24,140.57,3373.68,337.0,2026-01-12,3,7,"Comida aceptable, nada extraordinario",Recomendación,True
CLI-00964,Ricardo López,2025-05-31,True,VIP,Ciudad de México Centro,Ciudad de México,24,297.14,7131.36,713.0,2025-12-31,1,3,Precios un poco elevados para la porción,Redes Sociales,True
CLI-00965,Gabriela Gómez,2024-12-13,False,Regular,Cancún,Cancún,5,146.95,734.75,0.0,2026-01-25,5,7,Los tacos al pastor son los mejores de la ciudad,Recomendación,True
CLI-00966,Patricia Morales,2024-05-31,False,Regular,Cancún,Cancún,4,225.99,903.96,0.0,2025-11-18,5,9,El servicio fue muy rápido y amable,Redes Sociales,False
CLI-00967,Ricardo Flores,2024-08-23,False,Frecuente,Guadalajara,Guadalajara,11,211.23,2323.53,0.0,2025-11-05,4,10,Los tacos al pastor son los mejores de la ciudad,Publicidad,True
