customer_id,name,preferred_branch,preferred_city,customer_category,acquisition_channel,loyalty_member,accepts_promotions,loyalty_points,satisfaction_score,nps_score,recency_days,frequency,monetary,segment_id,persona
CLI-00931,Gabriela Rivera,León,León,Frecuente,Redes Sociales,0.0,1.0,0.0,5,8,51,11,2500.96,1,Ocasionales Sensibles a Promoción
CLI-00932,Sandra Cruz,Monterrey,Monterrey,Frecuente,Publicidad,0.0,1.0,0.0,5,10,2,9,2243.52,1,Ocasionales Sensibles a Promoción
CLI-00933,Carlos Sánchez,Ciudad de México Sur,Ciudad de México,Regular,Publicidad,0.0,1.0,0.0,1,5,85,3,914.01,2,Ocasionales Sensibles a Promoción
CLI-00934,Fernando Martínez,Tijuana,Tijuana,Ocasional,Publicidad,0.0,0.0,0.0,4,10,82,2,495.28,1,Ocasionales Sensibles a Promoción
CLI-00935,Ana Cruz,Ciudad de México Centro,Ciudad de México,Frecuente,Publicidad,0.0,0.0,0.0,3,6,51,11,1983.3,2,Ocasionales Sensibles a Promoción
CLI-00936,Diana Rodríguez,Ciudad de México Centro,Ciudad de México,Frecuente,Redes Sociales,0.0,0.0,0.0,3,6,28,8,1615.04,2,Ocasionales Sensibles a Promoción
CLI-00937,Luis Ortiz,Tijuana,Tijuana,VIP,Recomendación,1.0,0.0,692.0,5,10,35,24,6923.76,0,Leales Premium
CLI-00938,Diana Reyes,Monterrey,Monterrey,Frecuente,Ubicación,0.0,1.0,0.0,5,9,62,6,771.78,1,Ocasionales Sensibles a Promoción
CLI-00939,Diana Díaz,Monterrey,Monterrey,Regular,Recomendación,0.0,1.0,0.0,4,10,88,4,1088.2,1,Ocasionales Sensibles a Promoción
CLI-00940,Mónica Reyes,Ciudad de México Sur,Ciudad de México,Frecuente,Recomendación,1.0,1.0,207.0,4,9,41,10,2075.2,1,Ocasionales Sensibles a Promoción
CLI-00941,José Flores,Ciudad de México Centro,Ciudad de México,Frecuente,Publicidad,0.0,1.0,0.0,4,10,11,6,1523.46,1,Ocasionales Sensibles a Promoción
CLI-00942,Patricia Cruz,Puebla,Puebla,VIP,Ubicación,1.0,1.0,227.0,4,8,47,13,2279.29,0,Leales Premium
CLI-00943,Juan Torres,Mérida,Mérida,Frecuente,Redes Sociales,1.0,0.0,149.0,5,9,29,6,1499.34,1,Ocasionales Sensibles a Promoción
CLI-00944,Miguel Gómez,Mérida,Mérida,Ocasional,Recomendación,0.0,1.0,0.0,2,5,50,2,600.38,2,Ocasionales Sensibles a Promoción
CLI-00945,José Reyes,Mérida,Mérida,Frecuente,Publicidad,0.0,1.0,0.0,4,8,6,10,3007.4,1,Ocasionales Sensibles a Promoción
CLI-00946,Gabriela Ramírez,Tijuana,Tijuana,Regular,Ubicación,0.0,0.0,0.0,3,7,60,5,744.15,2,Ocasionales Sensibles a Promoción
CLI-00947,María Sánchez,Cancún,Cancún,Frecuente,Recomendación,0.0,1.0,0.0,2,4,8,7,2016.91,2,Ocasionales Sensibles a Promoción
CLI-00948,Carlos Flores,Mérida,Mérida,Frecuente,Recomendación,0.0,1.0,0.0,5,10,45,9,2903.31,1,Ocasionales Sensibles a Promoción
CLI-00949,Laura González,Monterrey,Monterrey,Ocasional,Recomendación,0.0,0.0,0.0,4,8,71,2,524.54,1,Ocasionales Sensibles a Promoción
CLI-00950,Carlos Martínez,Querétaro,Querétaro,Frecuente,Redes Sociales,0.0,1.0,0.0,4,8,20,11,1694.33,1,Ocasionales Sensibles a Promoción
CLI-00951,Gabriela Martínez,Querétaro,Querétaro,Ocasional,Publicidad,0.0,1.0,0.0,4,9,80,2,517.62,1,Ocasionales Sensibles a Promoción
CLI-00952,Luis Díaz,Ciudad de México Centro,Ciudad de México,Frecuente,Publicidad,0.0,0.0,0.0,3,6,37,8,1273.28,2,Ocasionales Sensibles a Promoción
CLI-00953,Roberto Gómez,Ciudad de México Sur,Ciudad de México,VIP,Recomendación,1.0,0.0,141.0,3,6,69,16,1416.64,0,Leales Premium
CLI-00954,Mónica Ramírez,León,León,Ocasional,Recomendación,0.0,1.0,0.0,5,7,56,2,281.68,1,Ocasionales Sensibles a Promoción
CLI-00955,Laura Hernández,Ciudad de México Sur,Ciudad de México,VIP,Redes Sociales,1.0,0.0,472.0,4,9,9,17,4721.24,0,Leales Premium
CLI-00956,Ana Sánchez,Puebla,Puebla,Regular,Google,0.0,0.0,0.0,4,7,89,5,1306.1,1,Ocasionales Sensibles a Promoción
CLI-00957,Roberto Ortiz,Mérida,Mérida,VIP,Ubicación,1.0,1.0,647.0,4,8,16,19,6471.21,0,Leales Premium
CLI-00958,Gabriela Sánchez,Ciudad de México Centro,Ciudad de México,Regular,Recomendación,0.0,1.0,0.0,5,7,44,3,1049.4,1,Ocasionales Sensibles a Promoción
CLI-00959,Luis Gómez,Guadalajara,Guadalajara,Ocasional,Ubicación,0.0,1.0,0.0,1,4,53,2,281.6,2,Ocasionales Sensibles a Promoción
CLI-00960,Ana Gómez,Cancún,Cancún,Frecuente,Redes Sociales,0.0,0.0,0.0,3,6,17,7,2840.46,2,Ocasionales Sensibles a Promoción
CLI-00961,Patricia Ramírez,Ciudad de México Centro,Ciudad de México,Frecuente,Google,1.0,1.0,136.0,4,8,87,9,1363.05,1,Ocasionales Sensibles a Promoción
CLI-00962,Luis Ortiz,Monterrey,Monterrey,VIP,Recomendación,1.0,1.0,280.0,4,10,28,19,2808.01,0,Leales Premium
CLI-00963,Diana García,Mérida,Mérida,VIP,Recomendación,1.0,1.0,337.0,3,7,19,24,3373.68,0,Leales Premium
CLI-00964,Ricardo López,Ciudad de México Centro,Ciudad de México,VIP,Redes Sociales,1.0,1.0,713.0,1,3,31,24,7131.36,0,Leales Premium
CLI-00965,Gabriela Gómez,Cancún,Cancún,Regular,Recomendación,0.0,1.0,0.0,5,7,6,5,734.75,1,Ocasionales Sensibles a Promoción
CLI-00966,Patricia Morales,Cancún,Cancún,Regular,Redes Sociales,0.0,0.0,0.0,5,9,74,4,903.96,1,Ocasionales Sensibles a Promoción
CLI-00967,Ricardo Flores,Guadalajara,Guadalajara,Frecuente,Publicidad,0.0,1.0,0.0,4,10,87,11,2323.53,1,Ocasionales Sensibles a Promoción
CLI-00968,Roberto Martínez,Ciudad de México Centro,Ciudad de México,Frecuente,Recomendación,1.0,0.0,50.0,4,7,41,5,505.85,1,Ocasionales Sensibles a Promoción
CLI-00969,Fernando Flores,Monterrey,Monterrey,VIP,Recomendación,1.0,1.0,356.0,3,7,32,13,3564.34,0,Leales Premium
CLI-00970,Carlos Hernández,Tijuana,Tijuana,Regular,Ubicación,0.0,0.0,0.0,4,10,38,4,830.12,1,Ocasionales Sensibles a Promoción
CLI-00971,Patricia Martínez,Querétaro,Querétaro,VIP,Recomendación,1.0,1.0,224.0,5,10,47,13,2243.28,0,Leales Premium
CLI-00972,Miguel González,Ciudad de México Sur,Ciudad de México,Regular,Google,0.0,1.0,0.0,5,10,67,5,866.9,1,Ocasionales Sensibles a Promoción
CLI-00973,Fernando Pérez,Ciudad de México Centro,Ciudad de México,VIP,Google,1.0,1.0,255.0,5,9,41,14,2557.1,0,Leales Premium
CLI-00974,Mónica Díaz,Tijuana,Tijuana,Regular,Publicidad,0.0,1.0,0.0,3,7,47,4,864.32,2,Ocasionales Sensibles a Promoción
CLI-00975,Ana Ortiz,Monterrey,Monterrey,Ocasional,Recomendación,0.0,1.0,0.0,3,5,74,2,425.48,2,Ocasionales Sensibles a Promoción
CLI-00976,Juan Ramírez,Mérida,Mérida,VIP,Ubicación,1.0,0.0,655.0,4,7,80,22,6551.6,0,Leales Premium
CLI-00977,María Morales,Ciudad de México Sur,Ciudad de México,Frecuente,Publicidad,0.0,1.0,0.0,5,10,5,9,1953.9,1,Ocasionales Sensibles a Promoción
CLI-00978,Fernando Díaz,Querétaro,Querétaro,Frecuente,Redes Sociales,0.0,1.0,0.0,4,7,82,8,1153.84,1,Ocasionales Sensibles a Promoción
CLI-00979,Verónica Pérez,Ciudad de México Sur,Ciudad de México,VIP,Recomendación,1.0,1.0,393.0,5,7,25,16,3934.88,0,Leales Premium
CLI-00980,José Hernández,Guadalajara,Guadalajara,VIP,Recomendación,1.0,0.0,370.0,4,9,82,21,3704.82,0,Leales Premium
CLI-00981,María Flores,Guadalajara,Guadalajara,Regular,Ubicación,0.0,0.0,0.0,4,9,12,3,1314.09,1,Ocasionales Sensibles a Promoción
CLI-00982,María Gómez,Ciudad de México Centro,Ciudad de México,Ocasional,Redes Sociales,0.0,0.0,0.0,4,9,32,2,703.32,1,Ocasionales Sensibles a Promoción
CLI-00983,Luis González,Cancún,Cancún,VIP,Recomendación,1.0,1.0,559.0,4,8,66,18,5598.0,0,Leales Premium
CLI-00984,Carlos Ramírez,Querétaro,Querétaro,VIP,Google,1.0,1.0,244.0,3,7,23,12,2443.8,0,Leales Premium
CLI-00985,Claudia Gómez,Ciudad de México Centro,Ciudad de México,Frecuente,Recomendación,1.0,0.0,155.0,3,5,9,8,1550.88,2,Ocasionales Sensibles a Promoción
CLI-00986,Roberto Ortiz,Monterrey,Monterrey,Frecuente,Redes Sociales,0.0,1.0,0.0,2,2,29,10,2241.4,2,Ocasionales Sensibles a Promoción
CLI-00987,Eduardo Gómez,Ciudad de México Sur,Ciudad de México,Regular,Redes Sociales,0.0,1.0,0.0,3,6,76,4,1032.12,2,Ocasionales Sensibles a Promoción
CLI-00988,Verónica Torres,Monterrey,Monterrey,Regular,Recomendación,0.0,0.0,0.0,4,9,51,5,655.15,1,Ocasionales Sensibles a Promoción
CLI-00989,Gabriela Reyes,Ciudad de México Centro,Ciudad de México,Regular,Publicidad,0.0,1.0,0.0,3,6,65,3,365.04,2,Ocasionales Sensibles a Promoción
CLI-00990,Roberto Hernández,León,León,Frecuente,Publicidad,0.0,1.0,0.0,4,10,58,6,1105.26,1,Ocasionales Sensibles a Promoción
CLI-00991,Patricia Ramírez,Tijuana,Tijuana,Frecuente,Redes Sociales,0.0,0.0,0.0,3,6,79,11,2314.84,2,Ocasionales Sensibles a Promoción
CLI-00992,Claudia Gómez,Ciudad de México Sur,Ciudad de México,Frecuente,Recomendación,0.0,0.0,0.0,4,9,51,6,1122.12,1,Ocasionales Sensibles a Promoción
CLI-00993,Luis Martínez,Cancún,Cancún,Frecuente,Recomendación,1.0,1.0,239.0,5,7,81,10,2392.8,0,Leales Premium
CLI-00994,Verónica Díaz,Puebla,Puebla,Frecuente,Redes Sociales,0.0,0.0,0.0,5,10,31,8,2060.4,1,Ocasionales Sensibles a Promoción
CLI-00995,Claudia Hernández,Mérida,Mérida,VIP,Google,1.0,1.0,169.0,5,8,40,13,1695.07,0,Leales Premium
CLI-00996,Sandra Díaz,León,León,VIP,Publicidad,1.0,1.0,349.0,3,6,19,22,3496.68,0,Leales Premium
CLI-00997,Ricardo Morales,Guadalajara,Guadalajara,Regular,Google,0.0,1.0,0.0,3,5,60,5,769.85,2,Ocasionales Sensibles a Promoción
CLI-00998,Alejandro Díaz,Tijuana,Tijuana,Regular,Recomendación,0.0,1.0,0.0,4,9,27,4,1039.48,1,Ocasionales Sensibles a Promoción
CLI-00999,Fernando Cruz,Monterrey,Monterrey,Frecuente,Recomendación,0.0,1.0,0.0,4,7,52,11,2134.11,1,Ocasionales Sensibles a Promoción
CLI-01000,Sandra González,Mérida,Mérida,VIP,Recomendación,1.0,1.0,416.0,4,7,77,23,4164.61,0,Leales Premium
CLI-01001,Claudia Sánchez,Tijuana,Tijuana,Ocasional,Recomendación,0.0,0.0,0.0,5,8,65,2,418.06,1,Ocasionales Sensibles a Promoción
CLI-01002,Juan García,Mérida,Mérida,Frecuente,Recomendación,1.0,1.0,256.0,5,7,48,11,2568.28,0,Leales Premium
CLI-01003,Laura García,Puebla,Puebla,Frecuente,Ubicación,0.0,1.0,0.0,5,7,61,9,919.89,1,Ocasionales Sensibles a Promoción
CLI-01004,Carlos Gómez,León,León,Regular,Recomendación,0.0,1.0,0.0,4,9,15,4,927.48,1,Ocasionales Sensibles a Promoción
CLI-01005,Miguel Torres,Mérida,Mérida,Frecuente,Recomendación,0.0,0.0,0.0,5,9,82,7,1186.22,1,Ocasionales Sensibles a Promoción
CLI-01006,Luis Hernández,Puebla,Puebla,Frecuente,Redes Sociales,0.0,1.0,0.0,5,7,24,6,1787.64,1,Ocasionales Sensibles a Promoción
CLI-01007,Luis Torres,Cancún,Cancún,VIP,Recomendación,1.0,0.0,632.0,4,7,85,23,6326.38,0,Leales Premium
CLI-01008,Ana Hernández,Cancún,Cancún,Regular,Redes Sociales,0.0,1.0,0.0,4,10,11,5,925.55,1,Ocasionales Sensibles a Promoción
CLI-01009,María Díaz,Tijuana,Tijuana,Regular,Recomendación,0.0,1.0,0.0,5,7,28,4,771.56,1,Ocasionales Sensibles a Promoción
CLI-01010,Ricardo López,León,León,Frecuente,Recomendación,1.0,0.0,136.0,4,9,31,5,1368.95,1,Ocasionales Sensibles a Promoción
CLI-01011,José Martínez,Monterrey,Monterrey,VIP,Recomendación,1.0,0.0,420.0,4,10,60,13,4200.43,0,Leales Premium
CLI-01012,Miguel Ramírez,Ciudad de México Sur,Ciudad de México,Regular,Redes Sociales,0.0,1.0,0.0,4,9,69,5,1632.6,1,Ocasionales Sensibles a Promoción
CLI-01013,José Martínez,Mérida,Mérida,Frecuente,Ubicación,0.0,0.0,0.0,5,9,9,10,2168.9,1,Ocasionales Sensibles a Promoción
CLI-01014,Juan López,Puebla,Puebla,Frecuente,Recomendación,0.0,0.0,0.0,4,7,84,10,1776.0,1,Ocasionales Sensibles a Promoción
CLI-01015,José Torres,Guadalajara,Guadalajara,Ocasional,Ubicación,0.0,0.0,0.0,5,10,71,1,219.54,1,Ocasionales Sensibles a Promoción
CLI-01016,Ana Gómez,Ciudad de México Centro,Ciudad de México,Ocasional,Redes Sociales,0.0,1.0,0.0,1,2,5,2,488.42,2,Ocasionales Sensibles a Promoción
CLI-01017,Ana Pérez,Querétaro,Querétaro,VIP,Redes Sociales,1.0,1.0,151.0,5,7,19,14,1513.82,0,Leales Premium
CLI-01018,Miguel Martínez,Mérida,Mérida,Frecuente,Redes Sociales,0.0,1.0,0.0,5,7,75,10,3533.6,1,Ocasionales Sensibles a Promoción
CLI-01019,Sandra Gómez,Querétaro,Querétaro,VIP,Google,1.0,1.0,597.0,5,7,63,20,5970.2,0,Leales Premium
CLI-01020,Carlos López,Puebla,Puebla,Ocasional,Recomendación,0.0,1.0,0.0,4,7,59,1,135.44,1,Ocasionales Sensibles a Promoción
CLI-01021,Eduardo Ortiz,Ciudad de México Sur,Ciudad de México,Regular,Ubicación,0.0,0.0,0.0,5,10,16,5,900.5,1,Ocasionales Sensibles a Promoción
CLI-01022,Gabriela Flores,Mérida,Mérida,Frecuente,Recomendación,1.0,0.0,153.0,4,10,55,7,1538.88,1,Ocasionales Sensibles a Promoción
CLI-01023,Claudia Morales,Cancún,Cancún,Regular,Publicidad,0.0,1.0,0.0,4,7,30,4,1075.96,1,Ocasionales Sensibles a Promoción
CLI-01024,Mónica Torres,Ciudad de México Sur,Ciudad de México,Frecuente,Redes Sociales,0.0,1.0,0.0,4,9,73,11,1866.37,1,Ocasionales Sensibles a Promoción
CLI-01025,Carlos López,Ciudad de México Centro,Ciudad de México,Ocasional,Google,0.0,1.0,0.0,4,8,42,2,509.6,1,Ocasionales Sensibles a Promoción
CLI-01026,Verónica Díaz,Guadalajara,Guadalajara,Frecuente,Redes Sociales,0.0,0.0,0.0,5,9,70,7,1604.12,1,Ocasionales Sensibles a Promoción
CLI-01027,Fernando Hernández,Guadalajara,Guadalajara,Frecuente,Recomendación,0.0,1.0,0.0,1,1,9,11,3133.35,2,Ocasionales Sensibles a Promoción
CLI-01028,Claudia Torres,Ciudad de México Sur,Ciudad de México,Frecuente,Publicidad,0.0,1.0,0.0,5,9,76,8,1837.36,1,Ocasionales Sensibles a Promoción
CLI-01029,Claudia Díaz,Puebla,Puebla,Frecuente,Recomendación,0.0,1.0,0.0,5,7,28,9,1221.21,1,Ocasionales Sensibles a Promoción
CLI-01030,Ana Flores,Querétaro,Querétaro,Frecuente,Recomendación,0.0,0.0,0.0,3,6,46,11,2888.82,2,Ocasionales Sensibles a Promoción
CLI-01031,Gabriela González,Guadalajara,Guadalajara,Frecuente,Recomendación,0.0,1.0,0.0,5,10,19,8,3064.24,1,Ocasionales Sensibles a Promoción
CLI-01032,Claudia Gómez,Puebla,Puebla,Frecuente,Redes Sociales,0.0,1.0,0.0,1,1,2,7,2439.29,2,Ocasionales Sensibles a Promoción
CLI-01033,Roberto López,Ciudad de México Centro,Ciudad de México,Frecuente,Redes Sociales,0.0,1.0,0.0,2,2,53,7,560.0,2,Ocasionales Sensibles a Promoción
CLI-01034,Eduardo Reyes,Ciudad de México Sur,Ciudad de México,Ocasional,Recomendación,0.0,1.0,0.0,4,10,52,1,342.54,1,Ocasionales Sensibles a Promoción
CLI-01035,José Ramírez,Ciudad de México Sur,Ciudad de México,Frecuente,Recomendación,0.0,1.0,0.0,4,7,18,8,1564.88,1,Ocasionales Sensibles a Promoción
CLI-01036,Laura Pérez,Ciudad de México Sur,Ciudad de México,Ocasional,Google,0.0,1.0,0.0,5,8,20,2,319.66,1,Ocasionales Sensibles a Promoción
CLI-01037,Sandra González,Tijuana,Tijuana,Frecuente,Redes Sociales,1.0,1.0,248.0,5,9,68,9,2482.83,1,Ocasionales Sensibles a Promoción
CLI-01038,Carlos Cruz,León,León,VIP,Google,1.0,1.0,584.0,4,7,4,23,5842.23,0,Leales Premium
CLI-01039,José Ortiz,León,León,Frecuente,Recomendación,1.0,0.0,116.0,5,7,13,8,1163.76,1,Ocasionales Sensibles a Promoción
CLI-01040,Claudia García,Querétaro,Querétaro,Regular,Recomendación,0.0,0.0,0.0,4,8,18,4,1158.24,1,Ocasionales Sensibles a Promoción
CLI-01041,Eduardo González,Ciudad de México Centro,Ciudad de México,Frecuente,Recomendación,0.0,0.0,0.0,2,3,81,7,1547.63,2,Ocasionales Sensibles a Promoción
CLI-01042,Sandra Rodríguez,Mérida,Mérida,Frecuente,Google,0.0,0.0,0.0,4,7,16,9,2735.55,1,Ocasionales Sensibles a Promoción
CLI-01043,María Torres,Puebla,Puebla,VIP,Recomendación,1.0,0.0,601.0,4,9,9,15,6012.75,0,Leales Premium
CLI-01044,Carlos Cruz,Ciudad de México Sur,Ciudad de México,Frecuente,Recomendación,0.0,0.0,0.0,4,10,60,11,1133.44,1,Ocasionales Sensibles a Promoción
CLI-01045,Gabriela González,Guadalajara,Guadalajara,Ocasional,Recomendación,0.0,1.0,0.0,5,8,71,2,610.04,1,Ocasionales Sensibles a Promoción
CLI-01046,Patricia Rivera,Tijuana,Tijuana,Frecuente,Publicidad,0.0,1.0,0.0,5,10,29,11,2229.37,1,Ocasionales Sensibles a Promoción
CLI-01047,Ana González,León,León,VIP,Recomendación,1.0,1.0,424.0,4,7,51,19,4243.84,0,Leales Premium
CLI-01048,Fernando Ortiz,Querétaro,Querétaro,Frecuente,Redes Sociales,0.0,0.0,0.0,4,9,73,8,897.6,1,Ocasionales Sensibles a Promoción
CLI-01049,María Ortiz,Guadalajara,Guadalajara,Frecuente,Redes Sociales,0.0,1.0,0.0,4,10,77,10,2136.0,1,Ocasionales Sensibles a Promoción
CLI-01050,José Torres,Guadalajara,Guadalajara,Frecuente,Ubicación,0.0,1.0,0.0,5,7,54,9,3032.55,1,Ocasionales Sensibles a Promoción
CLI-01051,José Gómez,Mérida,Mérida,Regular,Publicidad,0.0,1.0,0.0,4,9,34,4,1278.2,1,Ocasionales Sensibles a Promoción
CLI-01052,José Martínez,Guadalajara,Guadalajara,Frecuente,Recomendación,0.0,0.0,0.0,3,6,28,8,884.0,2,Ocasionales Sensibles a Promoción
CLI-01053,Juan Torres,Tijuana,Tijuana,Ocasional,Google,0.0,1.0,0.0,4,7,28,1,325.75,1,Ocasionales Sensibles a Promoción
CLI-01054,Miguel Morales,León,León,Frecuente,Redes Sociales,0.0,1.0,0.0,3,6,78,10,2356.2,2,Ocasionales Sensibles a Promoción
CLI-01055,Gabriela Reyes,Mérida,Mérida,Regular,Ubicación,0.0,0.0,0.0,5,9,68,3,1184.91,1,Ocasionales Sensibles a Promoción
CLI-01056,Patricia González,Guadalajara,Guadalajara,Regular,Publicidad,0.0,1.0,0.0,5,7,0,4,531.72,1,Ocasionales Sensibles a Promoción
CLI-01057,Alejandro González,Querétaro,Querétaro,Frecuente,Google,0.0,1.0,0.0,5,7,76,6,1434.06,1,Ocasionales Sensibles a Promoción
CLI-01058,Fernando Flores,León,León,Ocasional,Publicidad,0.0,1.0,0.0,4,10,63,1,292.43,1,Ocasionales Sensibles a Promoción
CLI-01059,Roberto Hernández,Ciudad de México Centro,Ciudad de México,Regular,Recomendación,0.0,1.0,0.0,4,8,84,4,658.76,1,Ocasionales Sensibles a Promoción
CLI-01060,Fernando Torres,Monterrey,Monterrey,Ocasional,Ubicación,0.0,1.0,0.0,4,8,68,2,438.48,1,Ocasionales Sensibles a Promoción
CLI-01061,Patricia Rodríguez,Guadalajara,Guadalajara,VIP,Redes Sociales,1.0,1.0,288.0,4,7,23,24,2887.68,0,Leales Premium
CLI-01062,Ana Morales,Guadalajara,Guadalajara,VIP,Recomendación,1.0,1.0,796.0,2,3,3,24,7961.52,0,Leales Premium
CLI-01063,Alejandro Ortiz,Guadalajara,Guadalajara,Ocasional,Google,0.0,0.0,0.0,4,8,30,2,471.46,1,Ocasionales Sensibles a Promoción
CLI-01064,Ricardo Pérez,Ciudad de México Centro,Ciudad de México,Frecuente,Recomendación,0.0,0.0,0.0,5,7,45,7,1890.98,1,Ocasionales Sensibles a Promoción
CLI-01065,Ana Sánchez,Tijuana,Tijuana,Ocasional,Ubicación,0.0,1.0,0.0,5,7,45,1,390.8,1,Ocasionales Sensibles a Promoción
CLI-01066,José Díaz,León,León,Frecuente,Recomendación,1.0,1.0,153.0,4,8,30,6,1531.26,1,Ocasionales Sensibles a Promoción
CLI-01067,Diana Sánchez,Mérida,Mérida,Ocasional,Recomendación,0.0,1.0,0.0,5,7,0,2,839.74,1,Ocasionales Sensibles a Promoción
CLI-01068,Laura Flores,Cancún,Cancún,Regular,Google,0.0,0.0,0.0,2,3,48,3,628.95,2,Ocasionales Sensibles a Promoción
CLI-01069,Juan Cruz,Querétaro,Querétaro,Frecuente,Redes Sociales,0.0,1.0,0.0,5,8,57,10,2125.2,1,Ocasionales Sensibles a Promoción
CLI-01070,Gabriela Rivera,Monterrey,Monterrey,Regular,Redes Sociales,0.0,1.0,0.0,3,7,49,3,559.5,2,Ocasionales Sensibles a Promoción
CLI-01071,Alejandro Ortiz,Puebla,Puebla,Frecuente,Recomendación,0.0,0.0,0.0,5,9,56,6,774.36,1,Ocasionales Sensibles a Promoción
CLI-01072,Alejandro García,Ciudad de México Sur,Ciudad de México,Frecuente,Recomendación,0.0,0.0,0.0,5,7,25,10,4265.4,1,Ocasionales Sensibles a Promoción
CLI-01073,Alejandro Morales,Cancún,Cancún,Frecuente,Redes Sociales,0.0,0.0,0.0,3,5,44,7,2567.25,2,Ocasionales Sensibles a Promoción
CLI-01074,Verónica Martínez,León,León,Frecuente,Recomendación,1.0,1.0,197.0,3,7,89,10,1978.2,2,Ocasionales Sensibles a Promoción
CLI-01075,Sandra Rodríguez,Ciudad de México Sur,Ciudad de México,Frecuente,Google,0.0,1.0,0.0,3,5,16,10,4118.3,2,Ocasionales Sensibles a Promoción
CLI-01076,Ana Gómez,Tijuana,Tijuana,Frecuente,Recomendación,0.0,0.0,0.0,3,7,49,11,2986.28,2,Ocasionales Sensibles a Promoción
CLI-01077,Verónica Pérez,Guadalajara,Guadalajara,Regular,Ubicación,0.0,1.0,0.0,2,1,62,3,627.6,2,Ocasionales Sensibles a Promoción
CLI-01078,Luis González,Guadalajara,Guadalajara,VIP,Redes Sociales,1.0,1.0,362.0,4,9,82,17,3625.93,0,Leales Premium
CLI-01079,Mónica Martínez,Guadalajara,Guadalajara,VIP,Recomendación,1.0,1.0,573.0,3,5,2,24,5731.44,0,Leales Premium
CLI-01080,Patricia Reyes,Monterrey,Monterrey,Frecuente,Redes Sociales,0.0,0.0,0.0,3,5,89,10,2890.9,2,Ocasionales Sensibles a Promoción
CLI-01081,Juan Pérez,Cancún,Cancún,VIP,Ubicación,1.0,1.0,418.0,5,10,80,16,4183.52,0,Leales Premium
CLI-01082,Miguel González,Tijuana,Tijuana,Regular,Recomendación,0.0,0.0,0.0,5,8,84,5,505.25,1,Ocasionales Sensibles a Promoción
CLI-01083,Mónica Díaz,Ciudad de México Sur,Ciudad de México,Frecuente,Recomendación,0.0,1.0,0.0,3,5,17,6,1553.52,2,Ocasionales Sensibles a Promoción
CLI-01084,Roberto García,Querétaro,Querétaro,Regular,Recomendación,0.0,1.0,0.0,4,8,37,3,507.84,1,Ocasionales Sensibles a Promoción
CLI-01085,Patricia Rivera,Guadalajara,Guadalajara,VIP,Ubicación,1.0,1.0,372.0,5,9,40,20,3729.2,0,Leales Premium
CLI-01086,Patricia Morales,Querétaro,Querétaro,Frecuente,Redes Sociales,0.0,1.0,0.0,2,5,49,11,3713.6,2,Ocasionales Sensibles a Promoción
CLI-01087,Verónica Ramírez,Tijuana,Tijuana,Regular,Redes Sociales,0.0,1.0,0.0,4,8,20,5,1969.15,1,Ocasionales Sensibles a Promoción
CLI-01088,Luis Torres,Ciudad de México Sur,Ciudad de México,Ocasional,Recomendación,0.0,1.0,0.0,4,8,80,1,296.12,1,Ocasionales Sensibles a Promoción
CLI-01089,Verónica González,Cancún,Cancún,Frecuente,Recomendación,0.0,1.0,0.0,2,1,42,6,1430.52,2,Ocasionales Sensibles a Promoción
CLI-01090,José Díaz,Mérida,Mérida,Frecuente,Redes Sociales,0.0,0.0,0.0,5,8,76,7,1948.24,1,Ocasionales Sensibles a Promoción
CLI-01091,María Reyes,Monterrey,Monterrey,Regular,Redes Sociales,0.0,1.0,0.0,5,8,9,5,1504.65,1,Ocasionales Sensibles a Promoción
CLI-01092,Gabriela Díaz,Querétaro,Querétaro,Ocasional,Recomendación,0.0,0.0,0.0,3,6,25,1,295.98,2,Ocasionales Sensibles a Promoción
CLI-01093,Alejandro Ortiz,Ciudad de México Centro,Ciudad de México,Regular,Redes Sociales,0.0,0.0,0.0,4,10,72,5,487.75,1,Ocasionales Sensibles a Promoción
CLI-01094,Carlos Rivera,Tijuana,Tijuana,VIP,Recomendación,1.0,1.0,468.0,5,8,3,14,4682.86,0,Leales Premium
CLI-01095,Diana Cruz,Puebla,Puebla,VIP,Google,1.0,1.0,558.0,4,8,18,19,5580.68,0,Leales Premium
CLI-01096,Carlos Rodríguez,Puebla,Puebla,Frecuente,Redes Sociales,0.0,0.0,0.0,5,10,62,6,971.1,1,Ocasionales Sensibles a Promoción
CLI-01097,Alejandro García,Cancún,Cancún,Frecuente,Publicidad,0.0,1.0,0.0,4,10,17,11,1954.7,1,Ocasionales Sensibles a Promoción
CLI-01098,Ana Martínez,Guadalajara,Guadalajara,Ocasional,Redes Sociales,0.0,1.0,0.0,5,9,66,1,271.99,1,Ocasionales Sensibles a Promoción
CLI-01099,Roberto González,Puebla,Puebla,Frecuente,Ubicación,0.0,0.0,0.0,4,10,27,9,2591.55,1,Ocasionales Sensibles a Promoción
CLI-01100,Luis Gómez,Tijuana,Tijuana,Frecuente,Redes Sociales,1.0,0.0,209.0,5,10,51,10,2095.0,1,Ocasionales Sensibles a Promoción
